ID,PIDM,PAM,PAV,SUM,PAM2,PAV2,SUM2,PAA_OP,GPA,Eficiencia_Terminal,Nivel_colegiatura_prepa
361187,335203,664,529,1193,0,0,0,1,86.98,1,Prepa UDEM
361711,335756,753,685,1438,0,0,0,1,96.04,0,Prepa UDEM
361711,335756,753,685,1438,0,0,0,1,96.04,0,Prepa UDEM
361711,335756,753,685,1438,0,0,0,1,96.04,0,Prepa UDEM
362639,336748,740,718,1458,0,0,0,1,86,1,Alto
362761,336877,658,622,1280,0,0,0,1,82.72,1,Alto
362761,336877,658,622,1280,0,0,0,1,82.72,1,Alto
362797,336915,675,676,1351,675,529,1204,2,85.22,1,Prepa UDEM
362954,337073,697,602,1299,0,0,0,1,88.46,1,Prepa UDEM
363288,337450,762,729,1491,531,415,946,2,78.42,0,Prepa UDEM
364030,338252,610,634,1244,0,0,0,1,79.26,0,Prepa UDEM
364242,338464,597,618,1215,556,560,1116,2,89.5,1,Alto
364242,338464,597,618,1215,556,560,1116,2,89.5,1,Alto
364563,338785,689,664,1353,0,0,0,1,89.5,1,ND
364850,339073,679,586,1265,0,0,0,1,82,1,Medio
366248,340510,599,444,1043,616,311,927,2,86,0,Bajo
366248,340510,599,444,1043,616,311,927,2,86,0,Bajo
366248,340510,599,444,1043,616,311,1043,2,86,0,Bajo
366248,340510,599,444,1043,616,311,1043,2,86,0,Bajo
366248,340510,599,444,1043,616,444,927,2,86,0,Bajo
366248,340510,599,444,1043,616,444,927,2,86,0,Bajo
366248,340510,599,444,1043,616,444,1043,2,86,0,Bajo
366248,340510,599,444,1043,616,444,1043,2,86,0,Bajo
366248,340510,599,444,1043,599,311,927,2,86,0,Bajo
366248,340510,599,444,1043,599,311,927,2,86,0,Bajo
366248,340510,599,444,1043,599,311,1043,2,86,0,Bajo
366248,340510,599,444,1043,599,311,1043,2,86,0,Bajo
366248,340510,599,444,1043,599,444,927,2,86,0,Bajo
366248,340510,599,444,1043,599,444,927,2,86,0,Bajo
366248,340510,599,444,1043,599,444,1043,2,86,0,Bajo
366248,340510,599,444,1043,599,444,1043,2,86,0,Bajo
366294,340556,731,508,1239,0,0,0,1,95.06,1,Bajo
366294,340556,731,508,1239,0,0,0,1,95.06,1,Bajo
366345,340607,668,591,1259,0,0,0,1,97,1,Bajo
366345,340607,668,591,1259,0,0,0,1,97,1,Bajo
367005,341267,626,602,1228,0,0,0,1,91,0,Medio
367214,341476,617,580,1197,0,0,0,1,89,1,Medio
367275,341537,718,602,1320,0,0,0,1,80.69,1,Bajo
367398,341661,647,508,1155,0,0,0,1,83.41,0,Bajo
367466,341728,573,519,1092,0,0,0,1,77.86,1,Bajo
367480,341742,616,674,1290,0,0,0,1,81.16,0,Bajo
367589,341851,637,612,1249,0,0,0,1,89.96,0,Bajo
368763,343031,731,633,1364,0,0,0,1,86.75,1,Bajo
369281,343550,751,571,1322,0,0,0,1,97.62,1,Medio
369333,343602,653,645,1298,0,0,0,1,89.28,1,Medio
369364,343633,599,687,1286,556,539,1095,2,85.99,1,Medio
369660,343928,783,666,1449,740,613,1353,2,96.75,0,Medio
369662,343930,720,607,1327,697,518,1215,2,98.36,1,Medio
369672,343940,740,581,1321,0,0,0,1,97.22,1,Medio
370004,344272,721,570,1291,0,0,0,1,91,1,Medio
370553,344821,700,591,1291,0,0,0,1,83,0,Medio
371628,345916,680,521,1201,0,0,0,1,96,0,Medio
371688,345976,700,550,1250,499,397,896,2,74,0,Medio
371688,345976,700,550,1250,499,397,896,2,74,0,Medio
371688,345976,700,550,1250,499,397,896,2,74,0,Medio
371688,345976,700,550,1250,499,397,841,2,74,0,Medio
371688,345976,700,550,1250,499,397,841,2,74,0,Medio
371688,345976,700,550,1250,499,397,841,2,74,0,Medio
371688,345976,700,550,1250,499,394,896,2,74,0,Medio
371688,345976,700,550,1250,499,394,896,2,74,0,Medio
371688,345976,700,550,1250,499,394,896,2,74,0,Medio
371688,345976,700,550,1250,499,394,841,2,74,0,Medio
371688,345976,700,550,1250,499,394,841,2,74,0,Medio
371688,345976,700,550,1250,499,394,841,2,74,0,Medio
371688,345976,700,550,1250,447,397,896,2,74,0,Medio
371688,345976,700,550,1250,447,397,896,2,74,0,Medio
371688,345976,700,550,1250,447,397,896,2,74,0,Medio
371688,345976,700,550,1250,447,397,841,2,74,0,Medio
371688,345976,700,550,1250,447,397,841,2,74,0,Medio
371688,345976,700,550,1250,447,397,841,2,74,0,Medio
371688,345976,700,550,1250,447,394,896,2,74,0,Medio
371688,345976,700,550,1250,447,394,896,2,74,0,Medio
371688,345976,700,550,1250,447,394,896,2,74,0,Medio
371688,345976,700,550,1250,447,394,841,2,74,0,Medio
371688,345976,700,550,1250,447,394,841,2,74,0,Medio
371688,345976,700,550,1250,447,394,841,2,74,0,Medio
372059,346370,718,634,1352,709,575,1284,2,88.54,1,Medio
372308,346620,763,726,1489,0,0,0,1,90.47,1,Bajo
373500,347810,675,592,1267,0,0,0,1,93,1,Alto
374207,348515,594,529,1123,0,0,0,1,88.07,0,Bajo
374207,348515,594,529,1123,0,0,0,1,88.07,0,Bajo
374224,348532,731,685,1416,0,0,0,1,94,1,Medio
374545,348873,647,613,1260,632,476,1108,2,97,1,Medio
375158,349506,594,695,1289,573,581,1154,2,78.4,0,Bajo
376685,351033,731,519,1250,0,0,0,1,85.96,1,Bajo
377566,351892,647,706,1353,0,0,0,1,89.22,1,Bajo
377566,351892,647,706,1353,0,0,0,1,89.22,1,Bajo
377860,352188,679,560,1239,0,0,0,1,77.09,0,Medio
378226,352554,563,622,1185,0,0,0,1,82,1,Bajo
378226,352554,563,622,1185,0,0,0,1,82,1,Bajo
378329,352657,616,674,1290,0,0,0,1,83.75,1,Bajo
379978,354309,563,706,1269,0,0,0,1,88.75,0,Bajo
380279,354627,647,467,1114,584,352,936,2,85.04,0,Bajo
381189,355537,675,708,1383,560,491,1051,2,91.43,1,Medio
381189,355537,675,708,1383,560,491,1051,2,91.43,1,Medio
382701,357033,599,529,1128,0,0,0,1,76.03,0,Prepa UDEM
382887,357189,697,560,1257,0,0,0,1,81.78,1,Bajo
383427,357721,774,674,1448,0,0,0,1,88.1,1,Alto
383427,357721,774,674,1448,0,0,0,1,88.1,1,Alto
383621,357925,791,649,1440,0,0,0,1,98.8,1,Medio
383825,358130,637,591,1228,668,425,1093,2,81.9,1,Prepa UDEM
384188,358476,686,602,1288,0,0,0,1,87.63,1,Bajo
384436,358724,689,581,1270,0,0,0,1,83.69,0,Bajo
384447,358735,610,539,1149,0,0,0,1,78.63,0,Medio
384450,358738,720,554,1274,664,571,1235,2,92.03,1,Medio
384789,359069,584,581,1165,0,0,0,1,86,1,Medio
505484,359493,718,655,1373,0,0,0,1,81.8,0,Prepa UDEM
507540,361597,762,739,1501,0,0,0,1,82,1,Medio
507555,361612,730,629,1359,0,0,0,1,90,0,Alto
507651,361708,742,685,1427,671,668,1339,2,87.9,1,Medio
507651,361708,742,685,1427,671,668,1339,2,87.9,1,Medio
508481,362611,730,672,1402,621,629,1250,2,75.54,0,Alto
508503,362693,552,561,1113,483,523,1006,2,88.27,1,Alto
508503,362693,552,561,1113,483,523,1048,2,88.27,1,Alto
508503,362693,552,561,1113,483,575,1006,2,88.27,1,Alto
508503,362693,552,561,1113,483,575,1048,2,88.27,1,Alto
508503,362693,552,561,1113,473,523,1006,2,88.27,1,Alto
508503,362693,552,561,1113,473,523,1048,2,88.27,1,Alto
508503,362693,552,561,1113,473,575,1006,2,88.27,1,Alto
508503,362693,552,561,1113,473,575,1048,2,88.27,1,Alto
508795,364524,730,672,1402,730,672,1402,2,92.06,1,Prepa UDEM
508807,364588,621,550,1171,0,0,0,1,77.45,1,Prepa UDEM
509018,365097,686,792,1478,0,0,0,1,94.27,1,Prepa UDEM
509118,365248,647,550,1197,551,487,1038,2,78.23,0,Prepa UDEM
510394,366648,542,643,1185,536,403,939,2,76.94,1,Alto
510394,366648,542,643,1185,536,403,976,2,76.94,1,Alto
510394,366648,542,643,1185,536,550,939,2,76.94,1,Alto
510394,366648,542,643,1185,536,550,976,2,76.94,1,Alto
510394,366648,542,643,1185,426,403,939,2,76.94,1,Alto
510394,366648,542,643,1185,426,403,976,2,76.94,1,Alto
510394,366648,542,643,1185,426,550,939,2,76.94,1,Alto
510394,366648,542,643,1185,426,550,976,2,76.94,1,Alto
513025,369936,601,584,1185,0,0,0,1,93.81,1,Medio
514685,371597,791,683,1474,0,0,0,1,99.8,1,Medio
514685,371597,791,683,1474,0,0,0,1,99.8,1,Medio
514685,371597,791,683,1474,0,0,0,1,99.8,1,Medio
515722,372636,616,649,1265,0,0,0,1,96,1,Medio
515722,372636,616,649,1265,0,0,0,1,96,1,Medio
515981,372895,647,633,1280,0,0,0,1,79.52,1,Alto
516862,373779,737,456,1193,0,0,0,1,71.2,0,Medio
516914,373834,660,601,1261,611,548,1159,2,80,0,Medio
517081,374005,549,533,1082,512,414,926,2,97,0,Bajo
517081,374005,549,533,1082,512,414,1023,2,97,0,Bajo
517081,374005,549,533,1082,512,436,926,2,97,0,Bajo
517081,374005,549,533,1082,512,436,1023,2,97,0,Bajo
517081,374005,549,533,1082,587,414,926,2,97,0,Bajo
517081,374005,549,533,1082,587,414,1023,2,97,0,Bajo
517081,374005,549,533,1082,587,436,926,2,97,0,Bajo
517081,374005,549,533,1082,587,436,1023,2,97,0,Bajo
517091,374015,567,624,1191,588,508,1096,2,90,1,Alto
517123,374047,730,661,1391,0,0,0,1,88.17,1,Medio
517131,374055,786,601,1387,632,560,1192,2,96,0,Medio
517131,374055,786,601,1387,632,560,1192,2,96,0,Medio
517174,374098,742,622,1364,0,0,0,1,83.92,1,Alto
517174,374098,742,622,1364,0,0,0,1,83.92,1,Alto
517250,374174,667,459,1126,0,0,0,1,91.07,1,Alto
517957,374881,621,539,1160,0,0,0,1,76,0,Bajo
519059,375983,773,708,1481,726,687,1413,2,87,1,Alto
519242,376174,632,645,1277,0,0,0,1,78,0,Alto
520144,377092,593,687,1280,492,548,1040,2,85.82,1,Medio
520144,377092,593,687,1280,492,548,1139,2,85.82,1,Medio
520144,377092,593,687,1280,591,548,1040,2,85.82,1,Medio
520144,377092,593,687,1280,591,548,1139,2,85.82,1,Medio
520190,377138,686,718,1404,0,0,0,1,84,1,Medio
520276,377230,506,618,1124,0,0,0,1,85,1,Medio
520284,377238,605,560,1165,457,487,944,2,79,0,Medio
520296,377250,648,640,1288,0,0,0,1,92.06,1,Medio
521665,378653,615,647,1262,0,0,0,1,89,0,Medio
522367,379354,679,661,1340,0,0,0,1,86.02,1,Medio
522367,379354,679,661,1340,0,0,0,1,86.02,1,Medio
522370,379357,669,607,1276,0,0,0,1,81.9,0,Medio
522370,379357,669,607,1276,0,0,0,1,81.9,0,Medio
523328,380323,697,708,1405,0,0,0,1,83,1,Medio
523384,380379,708,645,1353,0,0,0,1,68,1,Medio
523443,380441,697,687,1384,0,0,0,1,81,0,Medio
523871,380869,675,761,1436,0,0,0,1,96.63,1,Medio
524312,381369,594,581,1175,0,0,0,1,81.18,1,Prepa UDEM
524404,381463,610,592,1202,0,0,0,1,84.64,0,Prepa UDEM
524415,381474,489,633,1122,426,612,1038,2,80,0,Medio
524420,381479,588,592,1180,516,607,1123,2,92.41,1,Medio
524543,381615,700,789,1489,0,0,0,1,79.36,0,Medio
524700,381787,679,456,1135,0,0,0,1,78.95,0,Prepa UDEM
525161,382306,700,701,1401,743,571,1314,2,91,1,Medio
525208,382354,699,726,1425,621,665,1286,2,83,0,Medio
525473,382632,599,676,1275,577,672,1249,2,91,1,Medio
525849,383066,740,761,1501,0,0,0,1,80,1,Medio
525865,383082,791,683,1474,0,0,0,1,94.56,1,Medio
525922,383158,762,687,1449,0,0,0,1,96,0,Alto
525922,383158,762,687,1449,0,0,0,1,96,0,Alto
525938,383174,708,666,1374,0,0,0,1,91,1,Alto
525938,383174,708,666,1374,0,0,0,1,91,1,Alto
526091,383361,545,613,1158,0,0,0,1,85.45,1,Alto
526862,384254,605,539,1144,546,521,1067,2,86.86,1,Medio
526876,384268,658,654,1312,0,0,0,1,75.24,0,Medio
526876,384268,658,654,1312,0,0,0,1,75.24,0,Medio
527106,384546,664,613,1277,0,0,0,1,93,1,Bajo
527106,384546,664,613,1277,0,0,0,1,93,1,Bajo
527106,384546,664,613,1277,0,0,0,1,93,1,Bajo
527163,384609,654,548,1202,0,0,0,1,90.71,1,Prepa UDEM
528069,385664,551,570,1121,0,0,0,1,79.55,1,Alto
528069,385664,551,570,1121,0,0,0,1,79.55,1,Alto
528144,385750,751,708,1459,0,0,0,1,98.09,1,Medio
528157,385763,751,761,1512,0,0,0,1,99.99,1,Medio
528159,385765,800,736,1536,0,0,0,1,97.1,1,Medio
528619,386260,679,550,1229,0,0,0,1,85.38,1,Alto
528711,386371,753,622,1375,0,0,0,1,90.5,1,Prepa UDEM
528743,386403,546,532,1078,0,0,0,1,84.35,1,Alto
528787,386448,521,591,1112,0,0,0,1,78.57,0,Bajo
528958,386619,771,640,1411,0,0,0,1,84.97,1,Alto
529252,386956,468,726,1194,0,0,0,1,76,0,ND
529311,387043,753,715,1468,0,0,0,1,86.29,1,Alto
529747,387540,700,685,1385,0,0,0,1,99,0,Bajo
530062,387893,664,571,1235,0,0,0,1,96.24,1,Medio
530064,387895,638,591,1229,0,0,0,1,87,0,Medio
530353,388193,730,650,1380,0,0,0,1,95,0,ND
532093,390039,686,613,1299,536,457,993,2,85.19,0,Medio
532158,390110,567,564,1131,0,0,0,1,86,0,Medio
532159,390111,610,708,1318,0,0,0,1,84,0,Medio
532166,390120,751,697,1448,0,0,0,1,85.69,1,Alto
532166,390120,751,697,1448,0,0,0,1,85.69,1,Alto
532166,390120,751,697,1448,0,0,0,1,85.69,1,Alto
532182,390136,697,592,1289,0,0,0,1,94.49,1,Medio
532192,390146,616,570,1186,567,487,1054,2,80,0,Medio
532194,390148,653,645,1298,0,0,0,1,95.77,0,Medio
532207,390161,599,708,1307,0,0,0,1,86,0,Medio
532314,390269,708,645,1353,0,0,0,1,93,1,Medio
532339,390294,675,666,1341,0,0,0,1,100,1,Medio
532357,390312,700,560,1260,0,0,0,1,86.93,1,Medio
532568,390524,648,704,1352,628,629,1257,2,98,0,Medio
532570,390526,679,736,1415,0,0,0,1,98,1,Medio
532622,390578,618,597,1215,604,514,1118,2,77,1,Medio
532622,390578,618,597,1215,604,514,1118,2,77,1,Medio
532622,390578,618,597,1215,604,514,1118,2,77,1,Medio
532632,390588,664,560,1224,0,0,0,1,81.3,0,Medio
532632,390588,664,560,1224,0,0,0,1,81.3,0,Medio
532632,390588,664,560,1224,0,0,0,1,81.3,0,Medio
532637,390593,658,586,1244,638,543,1181,2,86,0,Bajo
532637,390593,658,586,1244,638,543,1181,2,86,0,Bajo
532637,390593,658,586,1244,638,543,1181,2,86,0,Bajo
532638,390594,708,560,1268,753,532,1285,2,99.3,0,Medio
532638,390594,708,560,1268,753,532,1285,2,99.3,0,Medio
532638,390594,708,560,1268,753,532,1285,2,99.3,0,Medio
532639,390595,618,640,1258,0,0,0,1,97,1,Medio
532639,390595,618,640,1258,0,0,0,1,97,1,Medio
532639,390595,618,640,1258,0,0,0,1,97,1,Medio
532649,390605,781,704,1485,0,0,0,1,92,1,Bajo
532649,390605,781,704,1485,0,0,0,1,92,1,Bajo
532649,390605,781,704,1485,0,0,0,1,92,1,Bajo
532687,390643,708,600,1308,709,575,1284,2,97.7,1,Medio
532687,390643,708,600,1308,709,575,1284,2,97.7,1,Medio
532687,390643,708,600,1308,709,575,1284,2,97.7,1,Medio
532688,390644,664,592,1256,480,602,1082,2,92.8,0,Medio
532688,390644,664,592,1256,480,602,1082,2,92.8,0,Medio
532688,390644,664,592,1256,480,602,1082,2,92.8,0,Medio
532947,390903,762,687,1449,0,0,0,1,91,1,ND
533022,390994,658,607,1265,607,575,1182,2,84.05,1,Medio
533022,390994,658,607,1265,607,575,1182,2,84.05,1,Medio
533036,391008,740,708,1448,0,0,0,1,84.36,0,Bajo
533036,391008,740,708,1448,0,0,0,1,84.36,0,Bajo
533164,391136,653,697,1350,0,0,0,1,88,0,Medio
533317,391314,653,581,1234,0,0,0,1,95.46,1,Medio
533320,391317,718,602,1320,0,0,0,1,91.88,1,Medio
533321,391318,669,618,1287,0,0,0,1,92.31,1,Medio
533324,391321,642,529,1171,0,0,0,1,84.69,1,Medio
533330,391327,597,586,1183,534,413,947,2,85,1,Medio
533335,391332,648,607,1255,605,633,1238,2,81.63,0,Medio
533341,391338,621,645,1266,0,0,0,1,96.16,1,Medio
533374,391379,740,708,1448,0,0,0,1,96,1,ND
533386,391391,599,560,1159,599,529,1128,2,85.54,1,Medio
533391,391396,708,750,1458,0,0,0,1,98.74,1,Medio
533434,391441,624,512,1136,0,0,0,1,78,1,Alto
533434,391441,624,512,1136,0,0,0,1,78,1,Alto
533434,391441,624,512,1136,0,0,0,1,78,1,Alto
533436,391443,662,639,1301,664,476,1140,2,90,1,Alto
533436,391443,662,639,1301,664,476,1140,2,90,1,Alto
533436,391443,662,639,1301,664,476,1140,2,90,1,Alto
533437,391444,762,487,1249,667,488,1155,2,88,1,Alto
533437,391444,762,487,1249,667,488,1155,2,88,1,Alto
533437,391444,762,487,1249,667,488,1155,2,88,1,Alto
533438,391445,732,544,1276,621,476,1097,2,84,0,Alto
533438,391445,732,544,1276,621,476,1097,2,84,0,Alto
533438,391445,732,544,1276,621,476,1097,2,84,0,Alto
533438,391445,732,544,1276,621,476,1111,2,84,0,Alto
533438,391445,732,544,1276,621,476,1111,2,84,0,Alto
533438,391445,732,544,1276,621,476,1111,2,84,0,Alto
533438,391445,732,544,1276,621,500,1097,2,84,0,Alto
533438,391445,732,544,1276,621,500,1097,2,84,0,Alto
533438,391445,732,544,1276,621,500,1097,2,84,0,Alto
533438,391445,732,544,1276,621,500,1111,2,84,0,Alto
533438,391445,732,544,1276,621,500,1111,2,84,0,Alto
533438,391445,732,544,1276,621,500,1111,2,84,0,Alto
533438,391445,732,544,1276,611,476,1097,2,84,0,Alto
533438,391445,732,544,1276,611,476,1097,2,84,0,Alto
533438,391445,732,544,1276,611,476,1097,2,84,0,Alto
533438,391445,732,544,1276,611,476,1111,2,84,0,Alto
533438,391445,732,544,1276,611,476,1111,2,84,0,Alto
533438,391445,732,544,1276,611,476,1111,2,84,0,Alto
533438,391445,732,544,1276,611,500,1097,2,84,0,Alto
533438,391445,732,544,1276,611,500,1097,2,84,0,Alto
533438,391445,732,544,1276,611,500,1097,2,84,0,Alto
533438,391445,732,544,1276,611,500,1111,2,84,0,Alto
533438,391445,732,544,1276,611,500,1111,2,84,0,Alto
533438,391445,732,544,1276,611,500,1111,2,84,0,Alto
533450,391457,563,667,1230,534,571,1105,2,95,1,Alto
533452,391459,621,592,1213,491,487,978,2,94,1,Alto
533455,391462,588,539,1127,501,529,1030,2,87,1,Alto
533459,391466,697,629,1326,664,550,1214,2,91,1,Alto
533460,391467,686,761,1447,664,602,1266,2,90,1,Alto
533478,391485,669,661,1330,0,0,0,1,82,1,Alto
533478,391485,669,661,1330,0,0,0,1,82,1,Alto
533485,391492,760,715,1475,0,0,0,1,92,1,Alto
533485,391492,760,715,1475,0,0,0,1,92,1,Alto
533505,391516,794,666,1460,669,629,1298,2,88,1,Alto
533505,391516,794,666,1460,669,629,1298,2,88,1,Alto
533513,391524,800,715,1515,0,0,0,1,97,1,Alto
533513,391524,800,715,1515,0,0,0,1,97,1,Alto
533516,391527,800,747,1547,0,0,0,1,93,1,Alto
533516,391527,800,747,1547,0,0,0,1,93,1,Alto
533523,391534,781,715,1496,0,0,0,1,85,1,Alto
533523,391534,781,715,1496,0,0,0,1,85,1,Alto
533559,391570,760,769,1529,0,0,0,1,99,1,Medio
533953,391973,632,550,1182,480,328,808,2,75,1,Alto
533953,391973,632,550,1182,480,328,808,2,75,1,Alto
533953,391973,632,550,1182,480,328,808,2,75,1,Alto
533953,391973,632,550,1182,480,328,820,2,75,1,Alto
533953,391973,632,550,1182,480,328,820,2,75,1,Alto
533953,391973,632,550,1182,480,328,820,2,75,1,Alto
533953,391973,632,550,1182,480,352,808,2,75,1,Alto
533953,391973,632,550,1182,480,352,808,2,75,1,Alto
533953,391973,632,550,1182,480,352,808,2,75,1,Alto
533953,391973,632,550,1182,480,352,820,2,75,1,Alto
533953,391973,632,550,1182,480,352,820,2,75,1,Alto
533953,391973,632,550,1182,480,352,820,2,75,1,Alto
533953,391973,632,550,1182,468,328,808,2,75,1,Alto
533953,391973,632,550,1182,468,328,808,2,75,1,Alto
533953,391973,632,550,1182,468,328,808,2,75,1,Alto
533953,391973,632,550,1182,468,328,820,2,75,1,Alto
533953,391973,632,550,1182,468,328,820,2,75,1,Alto
533953,391973,632,550,1182,468,328,820,2,75,1,Alto
533953,391973,632,550,1182,468,352,808,2,75,1,Alto
533953,391973,632,550,1182,468,352,808,2,75,1,Alto
533953,391973,632,550,1182,468,352,808,2,75,1,Alto
533953,391973,632,550,1182,468,352,820,2,75,1,Alto
533953,391973,632,550,1182,468,352,820,2,75,1,Alto
533953,391973,632,550,1182,468,352,820,2,75,1,Alto
533955,391975,551,602,1153,599,476,1075,2,79,1,Alto
533955,391975,551,602,1153,599,476,1075,2,79,1,Alto
533955,391975,551,602,1153,599,476,1075,2,79,1,Alto
533956,391976,675,487,1162,675,487,1162,2,77.92,0,Alto
533956,391976,675,487,1162,675,487,1162,2,77.92,0,Alto
533956,391976,675,487,1162,675,487,1162,2,77.92,0,Alto
533959,391979,541,544,1085,556,476,1032,2,80,1,Alto
533959,391979,541,544,1085,556,476,1032,2,80,1,Alto
533959,391979,541,544,1085,556,476,1032,2,80,1,Alto
533960,391980,628,512,1140,0,0,0,1,81,1,Alto
533960,391980,628,512,1140,0,0,0,1,81,1,Alto
533960,391980,628,512,1140,0,0,0,1,81,1,Alto
533961,391981,624,571,1195,0,0,0,1,85,1,Alto
533961,391981,624,571,1195,0,0,0,1,85,1,Alto
533961,391981,624,571,1195,0,0,0,1,85,1,Alto
533964,391984,773,559,1332,0,0,0,1,94,1,Alto
533964,391984,773,559,1332,0,0,0,1,94,1,Alto
533964,391984,773,559,1332,0,0,0,1,94,1,Alto
533966,391986,588,602,1190,0,0,0,1,82,1,Alto
533966,391986,588,602,1190,0,0,0,1,82,1,Alto
533966,391986,588,602,1190,0,0,0,1,82,1,Alto
533972,391992,697,550,1247,664,423,1087,2,90,0,Alto
533972,391992,697,550,1247,664,423,1087,2,90,0,Alto
533972,391992,697,550,1247,664,423,1087,2,90,0,Alto
533977,391997,610,508,1118,642,360,1002,2,83,1,Alto
533977,391997,610,508,1118,642,360,1002,2,83,1,Alto
533977,391997,610,508,1118,642,360,1002,2,83,1,Alto
533977,391997,610,508,1118,642,360,1043,2,83,1,Alto
533977,391997,610,508,1118,642,360,1043,2,83,1,Alto
533977,391997,610,508,1118,642,360,1043,2,83,1,Alto
533977,391997,610,508,1118,642,476,1002,2,83,1,Alto
533977,391997,610,508,1118,642,476,1002,2,83,1,Alto
533977,391997,610,508,1118,642,476,1002,2,83,1,Alto
533977,391997,610,508,1118,642,476,1043,2,83,1,Alto
533977,391997,610,508,1118,642,476,1043,2,83,1,Alto
533977,391997,610,508,1118,642,476,1043,2,83,1,Alto
533977,391997,610,508,1118,567,360,1002,2,83,1,Alto
533977,391997,610,508,1118,567,360,1002,2,83,1,Alto
533977,391997,610,508,1118,567,360,1002,2,83,1,Alto
533977,391997,610,508,1118,567,360,1043,2,83,1,Alto
533977,391997,610,508,1118,567,360,1043,2,83,1,Alto
533977,391997,610,508,1118,567,360,1043,2,83,1,Alto
533977,391997,610,508,1118,567,476,1002,2,83,1,Alto
533977,391997,610,508,1118,567,476,1002,2,83,1,Alto
533977,391997,610,508,1118,567,476,1002,2,83,1,Alto
533977,391997,610,508,1118,567,476,1043,2,83,1,Alto
533977,391997,610,508,1118,567,476,1043,2,83,1,Alto
533977,391997,610,508,1118,567,476,1043,2,83,1,Alto
533981,392001,687,535,1222,610,508,1118,2,88,1,Alto
533981,392001,687,535,1222,610,508,1118,2,88,1,Alto
533981,392001,687,535,1222,610,508,1118,2,88,1,Alto
533983,392003,718,602,1320,545,392,937,2,85,1,Alto
533983,392003,718,602,1320,545,392,937,2,85,1,Alto
533983,392003,718,602,1320,545,392,937,2,85,1,Alto
533988,392008,654,523,1177,0,0,0,1,77,0,Alto
533988,392008,654,523,1177,0,0,0,1,77,0,Alto
533988,392008,654,523,1177,0,0,0,1,77,0,Alto
533994,392014,654,535,1189,0,0,0,1,87,1,Alto
533994,392014,654,535,1189,0,0,0,1,87,1,Alto
533994,392014,654,535,1189,0,0,0,1,87,1,Alto
533998,392018,562,476,1038,523,444,967,2,80,1,Alto
533998,392018,562,476,1038,523,444,967,2,80,1,Alto
533998,392018,562,476,1038,523,444,967,2,80,1,Alto
534000,392020,686,571,1257,675,487,1162,2,89,1,Alto
534000,392020,686,571,1257,675,487,1162,2,89,1,Alto
534000,392020,686,571,1257,675,487,1162,2,89,1,Alto
534344,392381,686,761,1447,730,683,1413,2,96,1,Bajo
534350,392387,709,543,1252,0,0,0,1,87,1,Alto
534351,392388,781,758,1539,0,0,0,1,89,0,Bajo
534375,392413,750,575,1325,0,0,0,1,90,0,Bajo
534375,392413,750,575,1325,0,0,0,1,90,0,Bajo
534375,392413,750,575,1325,0,0,0,1,90,0,Bajo
534378,392416,731,687,1418,638,478,1116,2,94,1,Bajo
534378,392416,731,687,1418,638,478,1116,2,94,1,Bajo
534378,392416,731,687,1418,638,478,1116,2,94,1,Bajo
534407,392445,679,640,1319,0,0,0,1,83,1,Bajo
534407,392445,679,640,1319,0,0,0,1,83,1,Bajo
534407,392445,679,640,1319,0,0,0,1,83,1,Bajo
534412,392450,610,645,1255,607,500,1107,2,95,1,Bajo
534412,392450,610,645,1255,607,500,1107,2,95,1,Bajo
534412,392450,610,645,1255,607,500,1107,2,95,1,Bajo
534421,392459,699,715,1414,0,0,0,1,88,1,Bajo
534421,392459,699,715,1414,0,0,0,1,88,1,Bajo
534421,392459,699,715,1414,0,0,0,1,88,1,Bajo
534815,392871,729,697,1426,0,0,0,1,96,1,Medio
534835,392891,653,666,1319,0,0,0,1,88,1,Medio
534841,392897,610,739,1349,0,0,0,1,86.93,0,Medio
534866,392922,697,560,1257,361,602,963,2,91,1,Medio
534963,393023,791,661,1452,0,0,0,1,96,0,Bajo
534963,393023,791,661,1452,0,0,0,1,96,0,Bajo
534963,393023,791,661,1452,0,0,0,1,96,0,Bajo
534984,393044,599,655,1254,0,0,0,1,80,0,Medio
534986,393046,669,564,1233,577,508,1085,2,86,1,Medio
535117,393177,621,497,1118,0,0,0,1,78.64,0,Medio
535125,393185,686,645,1331,0,0,0,1,98,1,Medio
535128,393188,686,645,1331,0,0,0,1,90,1,Medio
535167,393227,573,570,1143,0,0,0,1,80.14,1,Medio
535287,393347,577,645,1222,0,0,0,1,99,1,Medio
535293,393353,697,592,1289,0,0,0,1,98,1,Medio
535296,393356,632,645,1277,577,508,1085,2,99,1,Medio
535296,393356,632,645,1277,577,508,1107,2,99,1,Medio
535296,393356,632,645,1277,577,465,1085,2,99,1,Medio
535296,393356,632,645,1277,577,465,1107,2,99,1,Medio
535296,393356,632,645,1277,642,508,1085,2,99,1,Medio
535296,393356,632,645,1277,642,508,1107,2,99,1,Medio
535296,393356,632,645,1277,642,465,1085,2,99,1,Medio
535296,393356,632,645,1277,642,465,1107,2,99,1,Medio
535336,393396,648,715,1363,0,0,0,1,96.6,0,Medio
535338,393398,501,539,1040,414,500,914,2,81,1,Medio
